apollo_location_code,stcotr
66259,41039000904
66260,41039003101
66261,41039002101
66262,41039003000
66263,41039004700
66264,41039002002
66265,41039001803
66266,41039004900
66267,41039004600
66268,41041950303
66269,41039002404
66270,41039002902
66271,41039002201
66272,41039003201
66273,41039002504
66274,41051009302
66275,41039002904
66276,41039003700
66277,41039003302
66278,41039002302
66279,41039000708
66280,41041951200
66281,41039000707
66282,41039990000
66283,41025960200
66284,41041950100
66285,41041950400
66286,41041951800
66287,41041951300
66288,41041951400
66289,41041951500
66290,41041951600
66291,41041951700
66292,41041950602
66293,41041990100
66294,41041950304
66295,41039004405
66296,41039000705
66297,41051001302
66298,41051001400
66299,41051001500
66300,41039002503
66301,41051001601
66302,41051001801
66303,41039004404
66304,41063960300
66305,41063960100
66306,41013950400
66307,41013950100
66308,41013950200
66309,41013950300
66310,41025960100
66311,41041950800
66312,41041950900
66313,41051001701
66314,41041951000
66315,41051001702
66316,41051001802
66317,41041951100
66318,41015950302
66319,41051002501
66320,41051001900
66321,41051002000
66322,41051002100
66323,41051002401
66324,41051002402
66325,41061970700
66326,41051002600
66327,41051002701
66328,41051002702
66329,41051002801
66330,41009970700
66331,41051003801
66332,41051003802
66333,41009970900
66334,41051003901
66335,41051003902
66336,41051004001
66337,41051004002
66338,41051008001
66339,41011000400
66340,41011001100
66341,41011000600
66342,41011000700
66343,41011000300
66344,41011000900
66345,41051005500
66346,41051004101
66347,41051004200
66348,41051005600
66349,41051980000
66350,41051006002
66351,41051004500
66352,41051008002
66353,41051004601
66354,41011990101
66355,41051007201
66356,41045940000
66357,41045970300
66358,41011000503
66359,41045970400
66360,41011000504
66361,41051005000
66362,41051004602
66363,41051004700
66364,41051004900
66365,41051005700
66366,41051005900
66367,41051006200
66368,41051006001
66369,41051006100
66370,41051006701
66371,41051006501
66372,41051006502
66373,41051006601
66374,41051006602
66375,41051006702
66376,41051007300
66377,41051010600
66378,41051007202
66379,41051009604
66380,41065970200
66381,41051009502
66382,41065970300
66383,41051009605
66384,41051000501
66385,41051006300
66386,41051007500
66387,41051007600
66388,41051006402
66389,41051006801
66390,41051007400
66391,41051008100
66392,41051008201
66393,41051008202
66394,41019080000
66395,41019120000
66396,41019130000
66397,41019140000
66398,41019160000
66399,41019150000
66400,41019050001
66401,41019010000
66402,41019060000
66403,41019210000
66404,41019090000
66405,41051008600
66406,41051006802
66407,41051006900
66408,41051008902
66409,41051008901
66410,41051009201
66411,41051008500
66412,41051008700
66413,41051009000
66414,41051009102
66415,41051009803
66416,41051009903
66417,41051010200
66418,41051010304
66419,41051010306
66420,41051010407
66421,41051009400
66422,41051010402
66423,41051009501
66424,41051009701
66425,41051010408
66426,41051009301
66427,41051007100
66428,41051010305
66429,41051009101
66430,41051009804
66431,41051010100
66432,41051009606
66433,41051009702
66434,41051009801
66435,41051010001
66436,41051010303
66437,41051010405
66438,41051010409
66439,41051006404
66440,41051009905
66441,48201332900
66442,41051009907
66443,41051006403
66444,41051010410
66445,41051002903
66446,41051007800
66447,41051008800
66448,41051000100
66449,41051000200
66450,41051000301
66451,41051009904
66452,41051002203
66453,41051009906
66454,41051002303
66455,41031960201
66456,41051000502
66457,41051000302
66458,41051000401
66459,41051000402
66460,41051000601
66461,41051000602
66462,41051000701
66463,41051000801
66464,42049002500
66465,41043020600
66466,41051000802
66467,41051000901
66468,42049010101
66469,41043020500
66470,41051000902
66471,48201333500
66472,41043030903
66473,41043030200
66474,41005022201
66475,41043020400
66476,41043030402
66477,41051001000
66478,41043030904
66479,41051000702
66480,41051001101
66481,41051001102
66482,41051001201
66483,41005022907
66484,42079211203
66485,41005021100
66486,41043020700
66487,42011001900
66488,41067032409
66489,41043020802
66490,48113013105
66491,41043020801
66492,41005022904
66493,44007013202
66494,41005022905
66495,41005023002
66496,41005023001
66497,41005021200
66498,41067031812
66499,41005023403
66500,41005021602
66501,41005023100
66502,41005023901
66503,41005024303
66504,41005024304
66505,41067031909
66506,41067031912
66507,41067031616
66508,41005022107
66509,41067031609
66510,41067031615
66511,41067031509
66512,41005020303
66513,41067031514
66514,41067031513
66515,41067030101
66516,41067031805
66517,41067030102
66518,41005021801
66519,41067032408
66520,41067032104
66521,41067032608
66522,41067032610
66523,41005021802
66524,41067031814
66525,41067032410
66526,41067032107
66527,41067032502
66528,41067032501
66529,41067032606
66530,41067031614
66531,41005021300
66532,41067032407
66533,48113010101
66534,41067032108
66535,41067033301
66536,41067031815
66537,41067031617
66538,44007001600
66539,41067032110
66540,48201310400
66541,41067032109
66542,41067032607
66543,48271950100
66544,41067032003
66545,41067032004
66546,41067032005
66547,41067030806
66548,41067032609
66549,41067033101
66550,41005022103
66551,41005020304
66552,48113005000
66553,41005020503
66554,41005020100
66555,41005023201
66556,41005020200
66557,41005020302
66558,48113005100
66559,41067033200
66560,41005020401
66561,41005020404
66562,48029181814
66563,41005020501
66564,48041001803
66565,41005020504
66566,41005020600
66567,41005020700
66568,41067031504
66569,45019000200
66570,41067031611
66571,41067031705
66572,41067031610
66573,41067031511
66574,48113009804
66575,41067031403
66576,41067031612
66577,42003431400
66578,41067032103
66579,41005020800
66580,41005020900
66581,41005021000
66582,41005021500
66583,41067030300
66584,41067030401
66585,41005022101
66586,41067030402
66587,41067030501
66588,41067030600
66589,41067031512
66590,41067031300
66591,41005021601
66592,41005022602
66593,41067031706
66594,41005022400
66595,41067031402
66596,41067031404
66597,41067031703
66598,41067031806
66599,41067031005
66600,41067031807
66601,41067031006
66602,41067031904
66603,41067031606
66604,41067031100
66605,41067032406
66606,41067032300
66607,41067032603
66608,41005021700
66609,41067032404
66610,41005021900
66611,41067032604
66612,41067031613
66613,41005022000
66614,41005022500
66615,41005021400
66616,41005022702
66617,41005023202
66618,41067031704
66619,41067030900
66620,41067031804
66621,48201511001
66622,41067030200
66623,41005020505
66624,41005020403
66625,41005022105
66626,41067031003
66627,41005022108
66628,41067030700
66629,41067031004
66630,41005022206
66631,48201310200
66632,41005022205
66633,41005022207
66634,41005022208
66635,42003140400
66636,41005022606
66637,41067031200
66638,41005022708
66639,41067031507
66640,41005022710
66641,41067031508
66642,41067031506
66643,41067030502
66644,41067030803
66645,41005022605
66646,41005022603
66647,41005022707
66648,42045406100
66649,41005024400
66650,41005022906
66651,41047001503
66652,41067030801
66653,41067031911
66654,48201211100
66655,41067031910
66656,41067030805
66657,41067031908
66658,42003090100
66659,41067031813
66660,41047001501
66661,41047001200
66662,41047000900
66663,41047001300
66664,42003070600
66665,41047001601
66666,41047001702
67428,42073001000
66667,41047001703
66668,41047001603
66669,41047010304
66670,41047002301
66671,41047001801
66672,41047001000
66673,41047010502
66674,48201310300
66675,41047001701
66676,42003070500
66677,42003060300
66678,41047000200
66679,41047000600
66680,41047001100
66681,41047000300
66682,41047001802
66683,41047000502
66684,48135001000
66685,41047002000
66686,41047002102
66687,41047001803
66688,41047002400
66689,42003140300
66690,41047001502
66691,41047001401
66692,41047000400
66693,41047000501
66694,41047001602
66695,41047001604
66696,41047002600
66697,41047010305
66698,41047002303
66699,41047002501
66700,41047002202
66701,41047002101
66702,41047002304
66703,42003051100
66704,41047010307
66705,41047001402
66706,41047002201
66707,41047010306
66708,41047000701
66709,41035970300
66710,41035970800
66711,41035970900
66712,41035971000
66713,41035971100
66714,41035971200
66715,41035971400
66716,41035971300
66717,41035971500
66718,41035971600
66719,41035971900
66720,41035971700
66721,41035971800
66722,42003560400
66723,41035970600
66724,42003525200
66725,41017001400
66726,41017001500
66727,41017001700
66728,41017002000
66729,41017002100
66730,41017001600
66731,41017001100
66732,41017000700
66733,41017000800
66734,41017000900
66735,42003070300
66736,41017001800
66737,42003050600
66738,41001950400
66739,41001950100
66740,41033361400
66741,41033360400
66742,41033361600
66743,41033360100
66744,41033361500
66745,41033360900
66746,41033361200
66747,41033361300
66748,41033360702
66749,41033360300
66750,41033360701
66751,41033361100
66752,41033361000
66753,41033360800
66754,41033360600
66755,41033360500
66756,42003560500
66757,42003552400
66758,42003130300
66759,42003552300
66760,42003552200
66761,42003130200
66762,42003552100
66763,42003060500
66764,42003561100
66765,42003051000
66766,42003050900
66767,48201550601
66768,42003980800
66769,42003475401
66770,42003515401
66771,42003477300
66772,42003477100
66773,42003432300
66774,42003561600
66775,42003552000
66776,42003478200
66777,42003510000
66778,42003480101
66779,42003562000
66780,42003980100
66781,42003561700
66782,42003551200
66783,42003040900
66784,42003551900
66785,42003980600
66786,42003551300
66787,42045401301
66788,42003550900
66789,42003050100
66790,42003526302
66791,42003040600
66792,42003526301
66793,42003040500
66794,42003480102
66795,48029181813
66796,42003489001
66797,42003489002
66798,42003480300
66799,42003480200
66800,42003980900
66801,42003480400
66802,42003525100
66803,42003479000
66804,42003980400
66805,42003980500
66806,42003981000
66807,42003981100
66808,42045404400
66809,42003525300
66810,42003524000
66811,42003523400
66812,42003523800
66813,42003523701
66814,42003523600
66815,42003523501
66816,42003473402
66817,42003040200
66818,42003523300
66819,42003523200
66821,42003523100
66822,42003080700
66823,42003030500
66824,42003020300
66825,42003020100
66826,42003982200
66827,42003474102
66828,42003475101
66829,42003475102
66830,42003475200
66831,42003010300
66832,42003475301
66833,42003562700
66834,42003475303
66835,42003981200
66836,42003475304
66837,42003250300
66838,42003980700
66839,42003470501
66840,42003453004
66841,42003468900
66842,42003522000
66843,42003448000
66844,42003521500
66845,42003521402
66846,42003521401
66847,48441012500
66848,42003521100
66849,42003520002
66850,42003520001
66851,42003519000
66852,42003449000
66853,42003518001
66854,42003457200
66855,42003517000
66856,42003516200
66857,42003447000
66858,42003446000
66859,48201420500
66860,42003445500
66861,42003980300
66862,42003475402
66863,42003515300
66864,42003477200
66865,48441012400
66866,42003490002
66867,42003515200
66868,42003478100
66869,42003515100
66870,42003490003
66871,42003457100
66872,42003469000
66873,42003514000
66874,42003474101
66875,42003562800
66876,42003513800
66877,42003563000
66878,42003434000
66879,42003564200
66880,48113009402
66881,42003562500
66882,42003432400
66883,42003562300
66884,42003516100
66885,48201511600
66886,42003437000
66887,42003435000
66888,45059920302
66889,45059921001
66890,45059921002
66891,45059920202
66892,45059920301
66893,45059920101
66894,42003468700
66895,42003468800
66896,42003470600
66897,42003431500
66898,42003476100
66899,42003512900
66900,42003512800
66901,42003512000
66902,42003472100
66903,42003431100
66904,42003410000
66905,42003430200
66906,42003430100
66907,42003429500
66908,42003487000
66909,42003429700
66910,42017101607
66911,42003429600
66912,42017101605
66913,42017104000
66914,42003429400
66915,42003494000
66916,42003429300
66917,42045401402
66918,42003429202
66919,48201331601
66920,42003476200
66921,42003492800
66922,42003488600
66923,42003507000
66924,42003491200
66925,48201330301
66926,42003492700
66927,42003492900
66928,42003470300
66929,42003509400
66930,42003508000
66931,42003504100
66932,42045401103
66933,42003503002
66934,42003501000
66935,42003500300
66936,42003428200
66937,42003429201
66938,42003428100
66939,42003427000
66940,42003450700
66941,42003450800
66942,42003192000
66943,42003499400
66944,42003499300
66945,42003498000
66946,42003423000
66947,42003497000
66948,42003496200
66949,42003496101
66950,42003426800
66951,42003472200
66952,48201310500
66953,42003426700
66954,42003472300
66955,42003426400
66956,42003426300
66957,42003472400
66958,42003425000
66959,42003424000
66960,42003421200
66961,42045400900
66962,42003421100
66963,42003420000
66964,48029161504
66965,42003486700
66966,42045401101
66967,42003151700
66968,42003486800
66969,42003141300
66970,42003151600
66971,42003141100
66972,42003141400
66973,42003418000
66974,42003419000
66975,42003417200
66976,48201310600
66977,42003417100
66978,42003416000
66979,42003486900
66980,42003464300
66981,42003471000
66982,42003414102
66983,42003483800
66984,42003463900
66985,42003491101
66986,42003140500
66987,42003141000
66988,42003140800
66989,42065950700
66990,42003140600
66991,42003413400
66992,42003414101
66993,42003406000
66994,42003413500
66995,42003409000
66996,42003411000
66997,42003413300
66998,42003403500
66999,42003413202
67000,42003413201
67001,42003402000
67002,42003412002
67003,42003140100
67004,42003412001
67005,42003460001
67006,42003202200
67007,42003462600
67008,42003464400
67009,42003451101
67010,42003451102
67011,42049000300
67012,42003473100
67013,42003202300
67014,42021011900
67015,42021011600
67016,42079216700
67017,42021012600
67018,42021012400
67019,42003080400
67020,42003140200
67021,42003130600
67022,42101013900
67023,42021012900
67024,42003130400
67025,42003405000
67026,48201310700
67027,42003408002
67028,42003080200
67029,42003408001
67030,42003404000
67031,42003473200
67032,42089301302
67033,42003473300
67034,42003120300
67035,42003473401
67036,42003473500
67037,42003473601
67038,42021012800
67039,42021010300
67040,42021012700
67041,42021010700
67042,42021010200
67043,42021013200
67044,42003281400
67045,42003281500
67046,48201310800
67047,42003290200
67048,42003120700
67049,42003290100
67050,42003401300
67051,42003290400
67052,48201323400
67053,42003130100
67054,42003120800
67055,42003401200
67056,42003401100
67057,42003271500
67058,42021000200
67059,42003270800
67060,42003473602
67061,48201323500
67062,48419950100
67063,42003481000
67064,42003484300
67065,48419950600
67066,42003484500
67067,42003300100
67068,48419950400
67069,42003484600
67070,42003461000
67071,42003459201
67072,42003459102
67073,42003456003
67074,42021000700
67075,42021011000
67076,42021010600
67077,42021000100
67078,42003310200
67079,42003111500
67080,42003320400
67081,42003111400
67082,42003320600
67083,42003111300
67084,48439113110
67085,42003320700
67086,42003110600
67087,42003488500
67088,42003110200
67089,42003270400
67090,42003270300
67091,42003270100
67092,42003262000
67093,48439103702
67094,42003261500
67095,42003455000
67096,42003459202
67097,42003160800
67098,42003160900
67099,48201433501
67100,42003170200
67101,42003180300
67102,42003170600
67103,42003180700
67104,42021000300
67105,42021000500
67106,42021000600
67107,42021001200
67108,42003470400
67109,42003101600
67110,42003490004
67111,42003070800
67112,42003462100
67113,42003474203
67114,42003465800
67115,48479001202
67116,42003101800
67117,42003101700
67118,45003020400
67119,42003101400
67120,42003260700
67121,42003261400
67122,42003190300
67123,42003261200
67124,42003260900
67125,48201311000
67126,42003260200
67127,42003561000
67128,42003191100
67129,42003191500
67130,42003191400
67131,42003560600
67132,42003191600
67133,42021013000
67134,42021012100
67135,42021011200
67136,42003080600
67137,42021013100
67138,42021011300
67139,48029160502
67140,42021013400
67141,48113016624
67142,42021013500
67143,42021013600
67144,42021013700
67145,42003482500
67146,42003488200
67147,42003488100
67148,42003090200
67149,42003488300
67150,42003488400
67151,42003485000
67152,48201412400
67153,42003101100
67154,42003100500
67155,42003090300
67156,42003250900
67157,42003250700
67158,48201412600
67159,42003241200
67160,42003240600
67161,48201412700
67162,42003191700
67163,42003564100
67164,42003191800
67165,42003191900
67166,42003563800
67167,42003451104
67168,48201412800
67169,42003470502
67170,42003561200
67171,42003561500
67172,42003561400
67173,42003070900
67174,42003220600
67175,42045403002
67176,42003210700
67177,42003465600
67178,42003310300
67179,42003561900
67180,42003456004
67181,42003564500
67182,42049002100
67183,42003564400
67184,42003563900
67185,42045402500
67186,42003563100
67187,48113019039
67188,42003562400
67189,42045403101
67190,42003562600
67191,42003980000
67192,42045403103
67193,42003563200
67194,42003981800
67195,42045402300
67196,42045402800
67197,42035030600
67198,48113009607
67199,42045406803
67200,42045402200
67201,42045406801
67202,42035030700
67203,42035030500
67204,42039110300
67205,42039110800
67206,42039111300
67207,42039110400
67208,42039111900
67209,42039111400
67210,42039110600
67211,42039111000
67212,42045403502
67213,42045403702
67214,42045403701
67215,42045403104
67216,42045403300
67217,42035030400
67218,42035030300
67219,42035030100
67220,42035030900
67221,42035030800
67222,42045403601
67223,42039111500
67224,42017105300
67225,42039111600
67226,42101012500
67227,42039111700
67228,42045408800
67229,42039110700
67230,42079213600
67231,42039111100
67232,42039111200
67233,42101013100
67234,42039112002
67235,42101013200
67236,42101013300
67237,42039112001
67238,42045406402
67239,42045403800
67240,42045403602
67241,42045402100
67242,42101013500
67243,42045403501
67244,42045408900
67245,42101013700
67246,42045408300
67247,42045409200
67248,42101018002
67249,42101008801
67250,42045409803
67251,42045400600
67252,42045407802
67253,42045401600
67254,42045408700
67255,42045401104
67256,42101017000
67257,42045401302
67258,42045407804
67259,42045401800
67260,42045409500
67261,42045408500
67262,42045401900
67263,42045400301
67264,48201421000
67265,42045406903
67266,42045408102
67267,48201421500
67268,42045400402
67269,42045409400
67270,42017101505
67271,42045407401
67272,42101003701
67273,42045407102
67274,42045409000
67275,42045406500
67276,42045402000
67277,42045402900
67278,42045404500
67279,42045407501
67280,42045406201
67281,42045408101
67282,42045409601
67283,42045408400
67284,42045407700
67285,42045401200
67286,42045407404
67287,42045406401
67288,42045404103
67289,42045405100
67290,42045407502
67291,42045403200
67292,42045407101
67293,42045402400
67294,42045407600
67295,42045408103
67296,42045401501
67297,42045406700
67298,42045408600
67299,42045404101
67300,42001030400
67301,42045404900
67302,42001030300
67303,42101017100
67304,42001030500
67305,42101017300
67306,42101017400
67307,42045407202
67308,42045405000
67309,42045405300
67310,42045404800
67311,42045407801
67312,42045406202
67313,42045403001
67314,42045401502
67315,42045407805
67316,42045400500
67317,42045404003
67318,42045400801
67319,42045407903
67320,42001031101
67321,42045406904
67322,42101017500
67323,42001031000
67324,42101017800
67325,42001031501
67326,42001031502
67327,42001031300
67328,42045403901
67329,42045409300
67330,42133001500
67331,42045405200
67332,42045407803
67333,42133024001
67334,48201221300
67335,42045404300
67336,42045405400
67337,42045402600
67338,42045400700
67339,42045400802
67340,48073950700
67341,48201510400
67342,42045401000
67343,42045403401
67344,42049010107
67345,42045404700
67346,42045409100
67347,51115951300
67348,48201211300
67349,42045402700
67350,42045400401
67351,51155210202
67352,48201453403
67353,42045400302
67354,51171040300
67355,48201321402
67356,42045403402
67357,42045401401
67358,51171040202
67359,48201321401
67360,42045401700
67361,42061951200
67362,42061950300
67363,42061951100
67364,42037050700
67365,48013960402
67366,48013960600
67367,48019000102
67368,48019000200
67369,42089300403
67370,42061951300
67371,42061950800
67372,42061950500
67373,42061950200
67374,48073950802
67375,48073951100
67376,48073950900
67377,48073950100
67378,48073950200
67379,42061950400
67380,42061951000
67381,42061950600
67382,42061950900
67383,42061950100
67384,42011002100
67385,42045409802
67386,42045409602
67387,42101000700
67388,42045406802
67389,42037051000
67390,48441012100
67391,42045410301
67392,48073950600
67393,48073950500
67394,42045409903
67395,42037051100
67396,51071930300
67397,51071930200
67398,51071930100
67399,51071930400
67400,51111930100
67401,51115951400
67402,42045404102
67403,42045404600
67404,51141030100
67405,51141030200
67406,51141030301
67407,51141030302
67408,51111930200
67409,51111930300
67410,42045406300
67411,42045410302
67412,42045406600
67413,51171040600
67414,42045407000
67415,42037050800
67416,42045410601
67417,42045407806
67418,42045410602
67419,42045403902
67420,51171040100
67421,51171040201
67422,42045404004
67423,42045980000
67424,42045406902
67425,42045409702
67426,42045409902
67427,42045410500
67429,42045410700
67430,42133000300
67431,42045410800
67432,42073010700
67433,42073011100
67434,42073010300
67435,42011002200
67436,42073010100
67437,42133001000
67438,42073011700
67439,42037050600
67440,42101003200
67441,42073010900
67442,42073010600
67443,42073010202
67444,42037050500
67445,42011002300
67446,42037051200
67447,42133001100
67448,42037051300
67449,42037050300
67450,42101009000
67451,42037051400
67452,42133001200
67453,42037050400
67454,42049010902
67455,42037050900
67456,42101009100
67457,42089301301
67458,42089300304
67459,48201452300
67460,42089300101
67461,42089300402
67462,42089300202
67463,42089300308
67464,42101009200
67465,42133022300
67466,48201333202
67467,42089300305
67468,42049002000
67469,42133001400
67470,42101009300
67471,42133020521
67472,42133010220
67473,42133023500
67474,42133021100
67475,42089300502
67476,42051262800
67477,42133021010
67478,42133023100
67479,42053530300
67480,42089300201
67481,42029306300
67482,42089300501
67483,42089301402
67484,42089300312
67485,42089301205
67486,42049011600
67487,42051262600
67488,42089301002
67489,42065950100
67490,42089301101
67491,42089301102
67492,42101009400
67493,42089300307
67494,42089300309
67495,42029302204
67496,42089300311
67497,42107000601
67498,42089301204
67499,42129808600
67500,42129808300
67501,42129807401
67502,42129808100
67503,42131400300
67504,42101009500
67505,42131400500
67506,42101009600
67507,42131400100
67508,42131400700
67509,42131400400
67510,42081000400
67511,42133010120
67512,42133010130
67513,42133010210
67514,42133001300
67515,42059970400
67516,42133010510
67517,42059970100
67518,42065951300
67519,42093050300
67520,42049000500
67521,42093050200
67522,42133010520
67523,42133000400
67524,42133000800
67525,42133010300
67526,42065950200
67527,42065950900
67528,42049010104
67529,42065951100
67530,42049000600
67531,42065951200
67532,42065950400
67533,42065951000
67534,42065950500
67535,42049990000
67536,42101013800
67537,42083420400
67538,42049011400
67539,42049000700
67540,42049980109
67541,42083420300
67542,42049011900
67543,42083421200
67544,42049010904
67545,42049010202
67546,42049012001
67547,42101001500
67548,42049011802
67549,42101001600
67550,42133010400
67551,42133022700
67552,42133000900
67553,42133020522
67554,42133000500
67555,42133000600
67556,42133020710
67557,42133021720
67558,42133021410
67559,42101001700
67560,42065950800
67561,42083421000
67562,42083420800
67563,42083420700
67564,42101036202
67565,42083420200
67566,42049000400
67567,42049000900
67568,42049012202
67569,42049000100
67570,42133000700
67571,42049010903
67572,42049000200
67573,42133001600
67574,42133021300
67575,42133000100
67576,42101014000
67577,42133021420
67578,42101014100
67579,42133022800
67580,42133023710
67581,42133022920
67582,42133020320
67583,42133020220
67584,42049001000
67585,42133020420
67586,42117950300
67587,42133010110
67588,42049001100
67589,42117950200
67590,42049001200
67591,42117950100
67592,42133000200
67593,42117950600
67594,42117950800
67595,42101001800
67596,42117950700
67597,42049000800
67598,42049001300
67599,42049001400
67600,42049001500
67601,42101001900
67602,42059970600
67603,42049001700
67604,42049001800
67605,42049001900
67606,42059970501
67607,42049001600
67608,42049002200
67609,42049002300
67610,42081000500
67611,42101036502
67612,42133021801
67613,42101002000
67614,42049002400
67615,42133023301
67616,42133022402
67617,42049002700
67618,42133021802
67619,42133023722
67620,42133024002
67621,42133023902
67622,42133023721
67623,42133023602
67624,42133023901
67625,42133022401
67626,42133020221
67627,42049002600
67628,42101003300
67629,42049002800
67630,42101036700
67631,42049002900
67632,42101002100
67633,42049003000
67634,42049011300
67635,42049011701
67636,42017100105
67637,42049010303
67638,42049010304
67639,42049011505
67640,42099030602
67641,42099030502
67642,42099030501
67643,42099030301
67644,42099030100
67645,42049011201
67646,42049010201
67647,42049011202
67648,42049012002
67649,42049011702
67650,42049011503
67651,42101002200
67652,42049011507
67653,42049010500
67654,48201320601
67655,42049012100
67656,42049010700
67657,42049010800
67658,42049010301
67659,42049010400
67660,42101002300
67661,42049011001
67662,42049011102
67663,42049011002
67664,42049011101
67665,42049011801
67666,42049012400
67667,42073011800
67668,42049012300
67669,42073011600
67670,42051263000
67671,42051262000
67672,42051260900
67673,42073000100
67674,42051260100
67675,42073000800
67676,42051261200
67677,42051261300
67678,42051261100
67679,42051260402
67680,42051260600
67681,42101037600
67682,42051260700
67683,42011000300
67684,42051260800
67685,42101002400
67686,42051262100
67687,42133022000
67688,42051262300
67689,42011000400
67690,42101002500
67691,42051261900
67692,42011012600
67693,42051263300
67694,42051261402
67695,42051262702
67696,42051262701
67697,42051261401
67698,42073011200
67699,42101002900
67700,42133020921
67701,42133023810
67702,42133022500
67703,42133020800
67704,42101014300
67705,42073011400
67706,42073010400
67707,42073010500
67708,42073000200
67709,42009960700
67710,42009960100
67711,42133023000
67712,42073000300
67713,42101014400
67714,42133021210
67715,42011000500
67716,42133021220
67717,42011000600
67718,42101014500
67719,42133020410
67720,42011000700
67721,42011000800
67722,42073000400
67723,42073000600
67724,42073000700
67725,42011001200
67726,42101014600
67727,42073000900
67728,42009960300
67729,42011001300
67730,42009960200
67731,42089300301
67732,42011001400
67733,42089300800
67734,42089301203
67735,42011001500
67736,42011001600
67737,42101014700
67738,42089300600
67739,42011013401
67740,42089300700
67741,42133022100
67742,42133023821
67743,42133023400
67744,42133022200
67745,42011001700
67746,42133021900
67747,42011000100
67748,42011013500
67749,42011002000
67750,42101014800
67751,42011012700
67752,42017102102
67753,42017103102
67754,42017101506
67755,42017100212
67756,42011000900
67757,42011001000
67758,42011001100
67759,42011011000
67760,42017105004
67761,42017103103
67762,42101014900
67763,42017105010
67764,42017101609
67765,42017102402
67766,42101003100
67767,42017104902
67768,42101026500
67769,42017105506
67770,42017102300
67771,42017102401
67772,42091208904
67773,42017105510
67774,42017105511
67775,42011010902
67776,42011002500
67777,42011013402
67778,42011010904
67779,42101002801
67780,42011011200
67781,42011012200
67782,42101015200
67783,42017101802
67784,42017100808
67785,42101006300
67786,42017102104
67787,42017102801
67788,42017105203
67789,42017103101
67790,42011011101
67791,42011010202
67792,42017104203
67793,42017104204
67794,42017104201
67795,42011012101
67796,42011012103
67797,42101010000
67798,42017105509
67799,42017105508
67800,42011010201
67801,42011011102
67802,42011013702
67803,42011011904
67804,42011012105
67805,42017105812
67806,42017101610
67807,42017101504
67808,42017105809
67809,42017105704
67810,42017100403
67811,42017100206
67812,42017101404
67813,42101015300
67814,42017105013
67815,42017101808
67816,42011013301
67817,42017101807
67818,42017101805
67819,42011010801
67820,42011010303
67821,42101015600
67822,42017106402
67823,42017100304
67824,42079216501
67825,42011012104
67826,42011013302
67827,42101010100
67828,42011011903
67829,42101010200
67830,42101980500
67831,42017103800
67832,42101000801
67833,42017105003
67834,42017105012
67835,42017105011
67836,42017100811
67837,42017104100
67838,42101010300
67839,42101010400
67840,42017105400
67841,42017101405
67842,42017100102
67843,42017100207
67844,42101001101
67845,42017104304
67846,42017103400
67847,42017104303
67848,42101010500
67849,42017104506
67850,42017100402
67851,42017104503
67852,42017104505
67853,42017104301
67854,42101010600
67855,42017100208
67856,42017100210
67857,42017105206
67858,48085031720
67859,42017105208
67860,42017106401
67861,42017106100
67862,42017105207
67863,42017106000
67864,42017106200
67865,42017100500
67866,42017105702
67867,42017100401
67868,42017100303
67869,42017100211
67870,42017100809
67871,42017100302
67872,42017106300
67873,42017105900
67874,42101010700
67875,42017106500
67876,42017102500
67877,42017106600
67878,42017100404
67879,42017100201
67880,42017104800
67881,48113004700
67882,42017100104
67883,42017102600
67884,42017100307
67885,42017100306
67886,42017105009
67887,48029130200
67888,48291700800
67889,42017101900
67890,42017104603
67891,42017100803
67892,48291701200
67893,42017100700
67894,42017100407
67895,42017104702
67896,42101010800
67897,42017104502
67898,42017102003
67899,42017104701
67900,42017100600
67901,42017105811
67902,42011002600
67903,42017105100
67904,42017105505
67905,42017105807
67906,42017104901
67907,42017101401
67908,42101010900
67909,42017100103
67910,42017102002
67911,42017105507
67912,42011013100
67913,42017105805
67914,42011012900
67915,42011000200
67916,42101011000
67917,42011011902
67918,42011011800
67919,42101011100
67920,42011013000
67921,42011013200
67922,42101011200
67923,42101011300
67924,42017101803
67925,42017104703
67926,42017100209
67927,42017100408
67928,42011011400
67929,42017105801
67930,42017105808
67931,42101026600
67932,42017105008
67933,42011011702
67934,42011011703
67935,42101026700
67936,42011002700
67937,42011011300
67938,42101026800
67939,42011002900
67940,42011011500
67941,42011012001
67942,42017101611
67943,42011011601
67944,42017105810
67945,42101029900
67946,42017101403
67947,42017100406
67948,42017101603
67949,42101011400
67950,42017104604
67951,42017100804
67952,42017104601
67953,42011014200
67954,42017100900
67955,42017100805
67956,42017102700
67957,42101015700
67958,42011012300
67959,42011013800
67960,42011012002
67961,42011013600
67962,42017100807
67963,42017105600
67964,42101015800
67965,42017102004
67966,42017104400
67967,42011001800
67968,42011010600
67969,42011010700
67970,42011014000
67971,42011012500
67972,42101003600
67973,42011014100
67974,42011010905
67975,42011012400
67976,42011012800
67977,42017105202
67978,42017101100
67979,42017101503
67980,42017105006
67981,42129803600
67982,42129805000
67983,42129802102
67984,42101003702
67985,42101004101
67986,42129805200
67987,42101004002
67988,42129808500
67989,42129801200
67990,42129806900
67991,42129807100
67992,42129805800
67993,42129806800
67994,42129806400
67995,42101003902
67996,42129804600
67997,42129802002
67998,42029300103
67999,42029304101
68000,42029304102
68001,42029306000
68002,42043020700
68003,42043025200
68004,42029302805
68005,42129805600
68006,42029304300
68007,42029304000
